id,title,year,in_degree_centrality,pagerank,betweenness_centrality,community,citation_count
1979045974,On the design of formal theories of geographic space,1999,0.0,0.0002790487185283924,0.0,14,7
1979397702,Two-dimensional fuzzy spatial relations: a new way of computing and representation,2012,0.0007961783439490446,0.0003581444855041262,9.057189501019277e-05,7,7
1979448702,Exploiting qualitative spatial reasoning for topological adjustment of spatial data,2012,0.007165605095541401,0.0004733596534082224,0.0006009332691447237,13,10
1979542431,A logical approach to representing and reasoning about space,1995,0.0015923566878980893,0.0004138760612158424,7.62872078564722e-06,5,8
1980369541,Topologically Characterized Movement Patterns: A Cognitive Assessment,2009,0.0015923566878980893,0.00042478189158045817,6.010081602615924e-05,6,11
1980800232,"SpatialML: annotation scheme, resources, and evaluation",2010,0.003980891719745223,0.0006697796849426776,0.00020665982680980016,9,45
1981040079,The Expressivity of Quantifying over Regions,2006,0.009554140127388536,0.0007778875090857791,0.00029116809079869947,5,19
1981053292,Querying spatio-temporal databases using a visual environment,2006,0.0,0.0002790487185283924,0.0,4,10
1981237135,ε-connections of abstract description systems,2004,0.01035031847133758,0.001084144837098629,0.00029216812681513336,11,195
1981246099,Constraint relaxation of the polygon-polyline topological relation for geographic pictorial query languages,2013,0.0,0.0002790487185283924,0.0,6,5
1981370888,Collision avoidance with bipartite arrangements,2005,0.0031847133757961785,0.0005185050764543266,6.620926034037918e-05,9,5
1981856605,Incremental qualitative temporal reasoning: algorithms for the point algebra and the ORD-Horn class,2005,0.002388535031847134,0.0003563696826203964,2.69272795843739e-05,13,18
1982175848,Tractability Results in the Block Algebra,2002,0.00875796178343949,0.0006529925482205207,8.890504676320301e-05,12,28
1982276524,On the consistency of cardinal direction constraints,2005,0.021496815286624206,0.0013368333303439715,0.0007601163053304778,12,61
1983436120,Investigating Information Security Awareness: Research and Practice Gaps,2008,0.0015923566878980893,0.0005163360194555939,0.0,2,40
1983778978,Spatio-Temporal Events in the Internet of Things,2010,0.0,0.0002790487185283924,0.0,4,5
1984138225,A Qualitative Calculus for Three-Dimensional Rotations,2014,0.0,0.0002790487185283924,0.0,12,1
1984234339,Prolegomena to a Cognitive Investigation of Euclidean Diagrammatic Reasoning,2013,0.0,0.0002790487185283924,0.0,4,7
1984585638,A Model of Representing Extension and Shrinking for Spatial Relations,2011,0.0,0.0002790487185283924,0.0,6,0
1985095752,Continuum: a spatiotemporal data model to represent and qualify filiation relationships,2013,0.0015923566878980893,0.00039204267135086926,0.00010899710502572938,7,17
1986310818,Modal Logics Based on Mathematical Morphology for Qualitative Spatial Reasoning,2002,0.002388535031847134,0.000472270920142208,3.57618227857018e-05,5,22
1986645298,A compact shape representation for linear geographical objects: the scope histogram,2006,0.0,0.0002790487185283924,0.0,9,4
1987033997,Qualitative representation of spatial knowledge in two-dimensional space,1994,0.00875796178343949,0.00514280456044585,0.0001513387976135711,4,112
1987152123,"Representation, reasoning and similar matching for detailed topological relations with DTString",2014,0.0,0.0002790487185283924,0.0,6,2
1987214815,Ordering: A reliable qualitative information for the alignment of sketch and metric maps,2013,0.002388535031847134,0.00037527194498409986,8.434818002280635e-06,12,5
1987520097,GNet: A generalized network model and its applications in qualitative spatial reasoning,2008,0.0007961783439490446,0.0002973015878304848,6.260973696962228e-06,12,4
1987542405,Representation for topological relations of four simple regions,2012,0.0,0.0002790487185283924,0.0,6,0
1987916013,A Qualitative Model of Dynamic Scene Analysis and Interpretation in Ambient Intelligence Systems,2009,0.002388535031847134,0.0005044142257461545,0.0006204192115539235,9,12
1988384051,Extending an ontology-based search with a formalism for spatial reasoning,2008,0.002388535031847134,0.0004366207121960657,3.214318945026687e-06,7,6
1988990104,Geographical Expression of Semantic Relations,2011,0.0,0.0002790487185283924,0.0,6,0
1989123983,A framework for utilizing qualitative spatial relations between networked embedded systems,2010,0.0,0.0002790487185283924,0.0,9,10
1991183254,"Formal ontology, conceptual analysis and knowledge representation",1995,0.00875796178343949,0.0030288612216019585,0.00011732811711471926,5,864
1991353505,GIS-based multicriteria spatial modeling generic framework,2008,0.0,0.0002790487185283924,0.0,4,61
1992704918,Directed movements in probabilistic time geography,2010,0.0,0.0002790487185283924,0.0,4,55
1992710872,Qualitative Spatial Reasoning for Topological Map Learning,2010,0.006369426751592357,0.0005620794316205478,0.00021422573308712067,12,19
1993695231,On redundant topological constraints,2015,0.011146496815286625,0.0005909725567442578,0.0012144141715791582,13,18
1993981074,Modal Logics of Topological Relations,2006,0.01035031847133758,0.000900323350928308,0.0004190315919127892,5,27
1994281017,The Qualitative Spatial Dynamics of Motion in Language,2011,0.0031847133757961785,0.00043677483769865823,0.00013309014747528208,9,20
1994800675,A computational model of human-robot spatial interactions based on a qualitative trajectory calculus,2015,0.0,0.0002790487185283924,0.0,4,12
1995219079,SketchMapia: Qualitative Representations for the Alignment of Sketch and Metric Maps,2014,0.002388535031847134,0.0003707170462820138,1.2313500018730053e-05,12,22
1995543121,A semi-dynamical approach for solving qualitative spatial constraint satisfaction problems,2012,0.0007961783439490446,0.0002945473129296514,1.8257920460413752e-05,12,1
1996079812,Revisiting the ‘Is GIScience a science?’ debate or quite possibly scientific gerrymandering,2013,0.0,0.0002790487185283924,0.0,4,11
1996117093,Logic-based interpretation of geometrically observable changes occurring in dynamic scenes,2009,0.0015923566878980893,0.0003381770135239139,0.0001022265316838616,10,7
1997045523,Ensuring semantic spatial constraints in virtual environments using UML/OCL,2010,0.0,0.0002790487185283924,0.0,4,10
1997154853,Modal logics of some geometrical structures,2007,0.0,0.0002790487185283924,0.0,5,0
1997458567,Revising Qualitative Constraint Networks: Definition and Implementation,2012,0.0015923566878980893,0.0003490218635486286,7.884652417984059e-05,4,3
1997467039,Topological representation and reasoning in space,2000,0.0,0.0002790487185283924,0.0,6,1
1997637604,Automatic search of geospatial features for disaster and emergency management,2010,0.0,0.0002790487185283924,0.0,4,41
1999438008,Representing moving objects in computer-based expert systems: the overtake event example,2005,0.015127388535031847,0.0011339598661546581,0.0007571156396858396,9,53
1999714552,Integrating multi-relations and multi-domains in qualitative spatial reasoning,2011,0.0,0.0002790487185283924,0.0,12,0
1999806977,Spatial relations between indeterminate regions,2001,0.018312101910828025,0.002021906976311255,0.00043280625259570937,14,60
1928076360,Relations between spatial calculi about directions and orientations,2015,0.0015923566878980893,0.00028737221246389255,1.6745732662321084e-05,12,4
1965594853,Towards a mathematical theory of knowledge,2005,0.0,0.0002790487185283924,0.0,4,23
1995923431,Spatial planning on the semantic web,2010,0.0,0.0002790487185283924,0.0,7,7
2000404222,Modeling geospatial barriers,2011,0.0,0.0002790487185283924,0.0,6,1
2000768282,Formalizing natural-language spatial relations between linear objects with topological and metric properties,2007,0.004777070063694268,0.0006730779051740476,0.000144287877304854,6,32
2001125833,Consistency of Qualitative Constraint Networks from Tree Decompositions,2011,0.0031847133757961785,0.0003831474841209625,8.280221820963313e-07,13,5
2002125680,An inference system for relationships between spatial granularities,2011,0.0007961783439490446,0.00033837054376019274,2.897116417556948e-05,6,3
2002178005,On standard models of fuzzy region connection calculus,2011,0.0007961783439490446,0.00030277744862111254,1.5662592326686872e-05,14,5
2003769268,Towards the Semantic Representation of Biological Images: From Pixels to Regions,2013,0.0,0.0002790487185283924,0.0,5,6
2003825675,Axiomatisation and decidability of multi-dimensional Duration Calculus,2007,0.0007961783439490446,0.000320143300770992,1.2688101098789555e-06,8,7
2004248511,Operations on network-based space layouts for modeling multiple space views of buildings,2014,0.0007961783439490446,0.00030277744862111254,0.0,11,3
2005319088,Using Ontologies to Reduce the Semantic Gap between Historians and Image Processing Algorithms,2011,0.0,0.0002790487185283924,0.0,4,5
2005560459,Qualitative Spatial Reasoning Using Topological and Directional Information in OWL,2012,0.0031847133757961785,0.00040356540250865454,0.00011796503693346472,7,18
2005929713,"Spatial chromatic tessellation: conception, interpretation, and implication",2010,0.0,0.0002790487185283924,0.0,4,3
2006280605,Spatial Vagueness and Second-Order,2003,0.0,0.0002790487185283924,0.0,4,11
2006539967,Relations between adjacency trees,2011,0.0031847133757961785,0.0006039545569007576,0.00044333273923980615,6,10
2006627081,Generalized region connection calculus,2004,0.027070063694267517,0.0021013312116755223,0.0026621409005497714,5,47
2006743110,A conceptual framework for geographic knowledge engineering,2014,0.0007961783439490446,0.0004253108518654539,8.754789758164793e-05,4,21
2007171636,A spatio-temporal ontology for geographic information integration,2009,0.004777070063694268,0.000667968016004731,4.272743219821149e-05,7,59
2008361377,Semantic adaptation of multimedia documents,2011,0.0015923566878980893,0.0005325763563802871,0.00012180577054837972,4,21
2008576025,Spatio-Temporal Footprints,2010,0.0,0.0002790487185283924,0.0,4,0
2009758889,"Space, time, matter and things",2001,0.007961783439490446,0.0010507317029678292,0.00025329989915168265,5,32
2011885148,A model of fuzzy spatio-temporal knowledge representation and reasoning based on high-level Petri nets,2012,0.002388535031847134,0.00035463762684115514,8.785588049741625e-05,7,25
2011945332,Qualitative Spatial Reasoning in Interpreting Text and Narrative,2013,0.005573248407643313,0.00047387856620772194,0.0,11,17
2012679821,Spatial reasoning with augmented points: Extending cardinal directions with local distances,2012,0.009554140127388536,0.0005248003712005286,0.0003005414940211348,12,21
2015428026,Metric details for natural-language spatial relations,1998,0.015127388535031847,0.0019395479731330325,2.7419373427062414e-05,6,104
2015594732,Region connection calculus: its models and composition table,2003,0.037420382165605094,0.002740688251440087,0.001292423583493182,12,72
2016033687,Spatial reasoning in a fuzzy region connection calculus,2009,0.021496815286624206,0.0015761791793410375,0.0013596683068475826,14,60
2016226879,Towards a probabilistic time geography,2009,0.0007961783439490446,0.0003976923689919931,0.0,4,14
2016597310,CHOROS 2: Improving the Performance of Qualitative Spatial Reasoning in OWL,2014,0.0031847133757961785,0.00042594085719761235,4.252323989299653e-05,7,4
2016627289,Composing cardinal direction relations,2004,0.02786624203821656,0.0017859801894658301,0.0008583499506565564,12,131
2016802030,Modelling movement patterns using topological relations between a directed line and a region,2014,0.0007961783439490446,0.0003581444855041262,9.026526590030537e-05,4,4
2017262716,Global machine learning for spatial ontology population,2015,0.0007961783439490446,0.00033837054376019274,5.80541044798664e-05,6,23
2017914455,Robot Controllers for Highly Dynamic Environments with Real-time Constraints,2010,0.002388535031847134,0.0003782482297763704,5.973980934013415e-06,9,14
2018025971,The elements of probabilistic time geography,2011,0.0,0.0002790487185283924,0.0,4,47
2018605094,Towards a Spatial Representation for the Meta Cognitive Process Layer of Cognitive Informatics,2007,0.0,0.0002790487185283924,0.0,6,3
2018673531,"Spatial reasoning under imprecision using fuzzy set theory, formal logics and mathematical morphology",2006,0.01035031847133758,0.0007546976350640333,0.0003825105509045535,14,52
2018826618,A Graphical Language to Integrate Process Algebra and State Machine Views for Specification and Verification of Distributed Real-Time Systems,2012,0.0,0.0002790487185283924,0.0,4,1
2018853399,Logical Image Modelling and Retrieval,1996,0.0,0.0002790487185283924,0.0,4,2
2019145653,An automata-theoretic approach to constraint LTL,2007,0.002388535031847134,0.00034536867445695527,0.0007781510445932376,13,64
2019526722,Modeling consistency of spatio-temporal graphs,2013,0.0031847133757961785,0.0005110991797634459,0.00045682478127855855,6,37
2020726365,A Joint Content-Event Model for Event-Centric Multimedia Indexing,2010,0.0,0.0002790487185283924,0.0,4,14
2021851523,An ontology for context-aware pervasive computing environments,2003,0.005573248407643313,0.0010465771402783145,0.0,4,543
2022447689,Guiding the Generation of Manipulation Plans by Qualitative Spatial Reasoning,2011,0.0031847133757961785,0.0003620811012009099,0.0001334884798969286,12,15
2022614321,Multi-granularity and metric spatial reasoning,2014,0.0,0.0002790487185283924,0.0,12,1
2022915841,Boolean connection algebras: a new approach to the Region-Connection Calculus,2000,0.04140127388535032,0.003452020623558422,0.0011658439666227354,5,100
2023448752,"Spatial relations, minimum bounding rectangles, and spatial data structures",1997,0.011146496815286625,0.0010825595925728266,0.0005071517209271933,4,158
2024030426,QRPC: A new qualitative model for representing motion patterns,2013,0.002388535031847134,0.0003111009425566127,3.7170982426584215e-05,9,7
2024372355,Human factors in GIScience laboratory at the Pennsylvania State University,2009,0.0,0.0002790487185283924,0.0,6,2
2024789505,TDD: A Comprehensive Model for Qualitative Spatial Similarity Assessment,2006,0.004777070063694268,0.0005927345939860218,4.770423915499663e-05,6,71
2025009986,Ontological Representation of Light Wave Camera Data to Support Vision-Based AmI,2012,0.0,0.0002790487185283924,0.0,7,2
2025214884,A topological constraint language with component counting,2002,0.01035031847133758,0.0006913817304406554,7.162747844901353e-05,5,16
2025364155,Qualitative matching of spatial information,2010,0.009554140127388536,0.0006401977921919117,0.0001198097876678559,12,30
2025587368,Logic-Based Modeling Approaches for Qualitative and Hybrid Reasoning in Dynamic Spatial Systems,2015,0.0,0.0002790487185283924,0.0,9,3
2026361489,Defining and Comparing Content Measures of Topological Relations,2004,0.003980891719745223,0.0006119649601396745,4.415006035910951e-05,6,10
2026531504,Qualitative representation of positional information,1997,0.06050955414012739,0.004987096424024511,0.00032971892528296885,9,250
2026576084,Elementary Polyhedral Mereotopology,2002,0.004777070063694268,0.0009654152708817904,2.0662945469879464e-05,5,8
2026669334,Flexible software architectures for ontology-based information systems,2009,0.005573248407643313,0.0006923812266360948,0.0003681410652094794,7,30
2026989939,On scene interpretation with description logics,2008,0.007165605095541401,0.0010669981325754762,1.2688101098789555e-05,7,164
2027015334,Vague Reference and Approximating Judgments,2003,0.002388535031847134,0.0003480303630453375,8.427064162720264e-05,14,20
2027670862,Representing short-term observations of moving objects by a simple visual language,2008,0.003980891719745223,0.0005919239381101625,0.00019925989921802849,9,13
2027971459,Towards a universal ontology for smart environments,2009,0.0,0.0002790487185283924,0.0,4,7
2028129094,Towards a Semi-automatic Semantic Approach for Satellite Image Analysis☆☆☆,2013,0.0,0.0002790487185283924,0.0,7,5
2028232494,RCC8 binary constraint network can be consistently extended,2006,0.013535031847133758,0.000981111975933051,0.00027601029135337636,12,23
2028525047,Ordering: A Reliable Qualitative Information for the Alignment of Sketch and Metric Maps,2014,0.0,0.0002790487185283924,0.0,12,2
2029960453,Heuristic to build RCC8 for event locations,2014,0.0,0.0002790487185283924,0.0,14,0
2029982687,A new modal logic for reasoning about space: spatial propositional neighborhood logic,2007,0.0015923566878980893,0.00034786203579728083,6.540414018780804e-06,5,6
2030260757,On the use and effect of graph decomposition in qualitative spatial and temporal reasoning,2015,0.0007961783439490446,0.00031123439191483183,3.88882003993339e-05,13,1
2030325309,Research on Technologies of Spatial Configuration Information Retrieval,2007,0.0,0.0002790487185283924,0.0,4,5
2030953226,Evaluating situation awareness of autonomous systems,2008,0.0,0.0002790487185283924,0.0,4,17
2031215408,Counter-Example Construction with Euler Diagrams,2015,0.0,0.0002790487185283924,0.0,12,3
2031514991,A new approach to cyclic ordering of 2D orientations using ternary relation algebras,2000,0.02786624203821656,0.002729720941866461,0.0004189573460620979,12,67
2032685542,Analyzing Qualitative Spatio-Temporal Calculi using Algebraic Geometry,2012,0.0031847133757961785,0.0004263950474826595,0.00013123827170690336,12,6
2032774215,Language and Space: a two-level semantic approach based on principles of ontological engineering,2010,0.002388535031847134,0.00044751994503367367,0.00019944335487893737,11,27
2033354158,Qualitative spatial representation and reasoning for data integration of ocean observing systems,2011,0.0,0.0002790487185283924,0.0,9,1
2033522852,Qualitative spatial reasoning: cardinal directions as an example,1996,0.04777070063694268,0.005692905615331367,0.0002384515601551913,4,299
2033717178,Topological Spatio–Temporal Reasoning and Representation,2002,0.01751592356687898,0.0015010632443603449,0.00041438531291903934,9,78
2034159722,A standard ontology for smart spaces,2010,0.0,0.0002790487185283924,0.0,4,31
2034403194,Spatial Knowledge Representation on the Semantic Web,2010,0.005573248407643313,0.0007578911075263294,0.0003683028725585176,7,15
2035102364,Context-based scene recognition from visual data in smart homes: an Information Fusion approach,2012,0.0007961783439490446,0.0003185966020162593,5.3535499145341535e-06,7,38
2035706500,Thick 2D relations for document understanding,2004,0.0,0.0002790487185283924,0.0,4,3
2036895848,Global Feature Schemes in Spatial and Temporal Reasoning,2008,0.0,0.0002790487185283924,0.0,9,2
2037189684,Combining topological and size information for spatial reasoning,2002,0.04140127388535032,0.003379943081076223,0.002517548022723323,12,104
2037294226,Line-based affine reasoning in Euclidean plane,2007,0.0007961783439490446,0.00031480712196837535,8.934537857064311e-06,12,5
2037341072,Introduction: progress in formal commonsense reasoning,2004,0.0007961783439490446,0.0003399948905449921,0.0,11,23
2038827682,Topological and Geometric Operators for Ontological Classification of Vague Geographic Concepts,2005,0.0015923566878980893,0.0004583321750675686,0.0007210625478794841,6,9
2039189543,Reasoning about Depth and Motion from an Observer's Viewpoint,2007,0.002388535031847134,0.00036273515150664543,0.00014483041721222753,10,14
2039197980,Learning Behaviors of and Interactions Among Objects Through Spatio–Temporal Reasoning,2015,0.0,0.0002790487185283924,0.0,4,5
2039520924,A logic framework for reasoning with movement based on fuzzy qualitative representation,2014,0.0007961783439490446,0.00030062029133995615,4.1546230405443244e-05,8,9
2039793182,Fuzzy spatial relation ontology driven detection of complex geospatial features in a web service environment,2015,0.0,0.0002790487185283924,0.0,7,4
2039868847,Default reasoning about spatial occupancy,1995,0.014331210191082803,0.003688384936714825,0.0,9,67
2040094191,Using spatial logic to describe visual languages,1996,0.004777070063694268,0.0017969992322124358,0.0,9,24
2040546296,A unifying semantics for time and events,2004,0.009554140127388536,0.000830196064138335,0.0005709017401223848,9,67
2041241584,Exploring an unknown dangerous graph with a constant number of tokens,2016,0.0,0.0002790487185283924,0.0,3,5
2043785359,A Qualitative Representation of a Figure and Construction of Its Planar Class,2015,0.0,0.0002790487185283924,0.0,4,0
2045682179,A semantic web based gazetteer model for VGI,2012,0.0,0.0002790487185283924,0.0,4,5
2046015030,Combining interval-based temporal reasoning with general TBoxes,2004,0.004777070063694268,0.0011028709354094898,0.0,13,26
2046364222,Supporting the designer's and the user's perspectives in computer-aided architectural design,2010,0.0,0.0002790487185283924,0.0,4,16
2046428581,Uncertain topological relations between imprecise regions,2000,0.003980891719745223,0.0007834721301016862,1.1509920282473382e-05,14,45
2047204405,Efficient algorithms for spatial configuration information retrieval,2009,0.0007961783439490446,0.00029902380235257017,2.960556923050896e-06,14,5
2047493499,Design and comparison of lattices of topological relations for spatial representation and reasoning,2003,0.003980891719745223,0.0005953411596546666,0.0012627754770330965,7,12
2048053751,Rank-based strategies for cleaning inconsistent spatial databases,2015,0.0,0.0002790487185283924,0.0,6,5
2048892526,A Statistical Model for Directional Relations Between Spatial Objects,2008,0.0015923566878980893,0.0003593155147529201,6.775469225034023e-06,4,15
2049327331,The psychological validity of qualitative spatial reasoning in one dimension,2004,0.003980891719745223,0.0003854005203486878,2.681250790179168e-05,12,24
2050586250,Visual analogy: Viewing analogical retrieval and mapping as constraint satisfaction problems,2006,0.0,0.0002790487185283924,0.0,6,25
2050643532,Consistency of Chordal RCC-8 Networks,2012,0.015127388535031847,0.0008362396539554436,0.00033542287314519594,13,20
2051583779,"Geographic Ontologies, Gazetteers and Multilingualism",2015,0.0015923566878980893,0.0005163360194555939,6.978455604334255e-05,4,12
2052521980,Computing the fuzzy topological relations of spatial objects based on induced fuzzy topology,2006,0.007165605095541401,0.0008634524333535819,4.557923396898706e-05,14,40
2052729678,Computer aided architectural design: Wayfinding complexity analysis,2008,0.0,0.0002790487185283924,0.0,4,4
2053263494,Identifying factors of geographic event conceptualisation,2008,0.005573248407643313,0.0006964595458211932,5.4630862694407255e-05,6,37
2053411403,Event-based topology for dynamic planar areal objects,2009,0.007961783439490446,0.0009510674978369885,0.0,6,50
2053491244,An Automatic Decomposition Method for Qualitative Spatial and Temporal Reasoning,2012,0.0007961783439490446,0.0003125191916446812,1.883627583059156e-05,12,3
2054275793,Topological properties in ontology-based applications,2011,0.0015923566878980893,0.0003862039721100979,5.6167545072920196e-05,7,5
2054593278,On Topological Consistency and Realization,2006,0.021496815286624206,0.0014139491764014055,0.000518343893420844,12,32
2054675268,Modelling dynamic spatial systems in the situation calculus,2008,0.018312101910828025,0.0014091425617441067,0.0005880611378036372,9,35
2055030501,Spatial and temporal knowledge representation,2009,0.01592356687898089,0.0010162852388485508,0.0010017664954035715,6,62
2055544205,Directional relative position between objects in image processing: a comparison between fuzzy approaches,2003,0.004777070063694268,0.0007561490491492881,1.9521925647727872e-05,7,55
2055595236,Qualitative constraint satisfaction problems: An extended framework with landmarks,2013,0.007961783439490446,0.0004995014906645544,0.00036335082888896785,12,18
2055829193,Fuzzy spatial relations,1997,0.0,0.0002790487185283924,0.0,9,4
2055865360,Topological Logics with Connectedness over Euclidean Spaces,2013,0.0007961783439490446,0.0003087096311442926,1.1699509441027445e-05,5,8
2056126323,SCAIL: An integrated Starcraft AI system,2012,0.0015923566878980893,0.00040384595013708436,2.537620219757911e-06,4,12
2056302882,Computer-human interaction issues when integrating qualitative spatial reasoning into geographic information systems,2006,0.0007961783439490446,0.0002930067950535219,5.286708791162314e-07,4,14
2056433792,Context-dependent 'near' and 'far' in spatial databases via supervaluation,2013,0.0,0.0002790487185283924,0.0,14,3
2057304603,On Finding Approximate Solutions of Qualitative Constraint Networks,2013,0.0007961783439490446,0.0002969923873477109,0.0001467420589227997,12,2
2061100549,A Canonical Model of the Region Connection Calculus,2002,0.039808917197452234,0.0034494606967650204,0.002000805624855902,5,69
2061823525,Spatial queries with qualitative locations in spatial information systems,2006,0.006369426751592357,0.0006654270470018282,0.00011050363922315605,14,50
2061890302,Ontology-based state representation for intention recognition in cooperative human-robot environments,2012,0.0015923566878980893,0.00039590295889983216,6.0187920847194575e-06,4,6
2062592837,Spatial Intelligence: Ready for a Challenge?,2009,0.0,0.0002790487185283924,0.0,4,5
2062792272,Logics for geographic information,1999,0.0,0.0002790487185283924,0.0,5,2
2063141940,Managing the introduction of information security awareness programmes in organisations,2015,0.0,0.0002790487185283924,0.0,2,28
2063572150,Multimedia information retrieval based on spatiotemporal relationships using description logics for the semantic web,2006,0.002388535031847134,0.0003514163014248937,1.619384449839147e-05,7,7
2063863745,Ontology-based state representations for intention recognition in human-robot collaborative environments,2013,0.0007961783439490446,0.00033837054376019274,6.0187920847194575e-06,4,11
2064177716,Qualitative Relational Mapping for Mobile Robots with Minimal Sensing,2014,0.0007961783439490446,0.00033837054376019274,2.4947978785494962e-05,12,3
2064483401,Exploration and Surveillance in Multi-robots Networks,2011,0.0,0.0002790487185283924,0.0,3,3
2064506658,Uncertainty handling in spatial relationships,2000,0.0015923566878980893,0.00039385791879450544,4.599436648311214e-06,4,21
2064582509,Modelling mammographic microcalcification clusters using persistent mereotopology,2014,0.0007961783439490446,0.0003581444855041262,9.040272032887557e-05,5,19
2064724342,Qualitative reasoning with directional relations,2010,0.014331210191082803,0.0007450677630765241,0.00024425334908393113,12,29
2065223589,Spatial proximity is more than just a distance measure,2012,0.0015923566878980893,0.0003976923689919931,7.816547707937563e-06,10,16
2065439275,Formalization and reasoning about spatial semantic integrity constraints,2012,0.005573248407643313,0.0006496987864951584,0.00017977075622290937,6,9
2066234959,Exploring an unknown dangerous graph using tokens,2013,0.0015923566878980893,0.00040560194568956643,6.344050549394777e-07,3,21
2066369330,Image retrieval through qualitative representations over semantic features,2015,0.0,0.0002790487185283924,0.0,6,5
2066676451,"Parts, wholes, and part-whole relations: the prospects of mereotopology",1996,0.024681528662420384,0.004793271483838204,0.0001561761320410226,5,201
2069406896,Formally grounding spatio-temporal thinking,2012,0.0007961783439490446,0.0003185966020162593,1.6970335219631027e-05,6,2
2069932362,Qualitative Spatial and Temporal Reasoning with Answer Set Programming,2012,0.0015923566878980893,0.0003267507698101708,7.922096451543245e-05,12,8
2069966784,Leveraging OWL for GIS interoperability: rewards and pitfalls,2009,0.0,0.0002790487185283924,0.0,4,4
2070737868,A review of approaches for representing RCC8 in OWL,2010,0.0015923566878980893,0.0003929273478536495,2.649396348485343e-06,7,4
2071120002,Spatial Representation of Coastal Risk: A Fuzzy Approach to Deal with Uncertainty,2014,0.0,0.0002790487185283924,0.0,14,8
2071247579,Cloud based low cost educational robot,2013,0.0,0.0002790487185283924,0.0,4,1
2071730540,Mereotopology in 2nd-Order and Modal Extensions of Intuitionistic Propositional Logic,2002,0.0,0.0002790487185283924,0.0,5,1
2072408160,On Orders in Visual Interaction,1999,0.0,0.0002790487185283924,0.0,4,2
2073699349,Efficient determination of spatial relations using composition tables and decision trees,2013,0.0015923566878980893,0.0003976923689919931,3.1091889644938594e-05,4,5
2074747250,Relational approach for a logic for order of magnitude qualitative reasoning with negligibility non-closeness and distance,2009,0.0015923566878980893,0.00038303776104294863,3.70069615381362e-07,8,15
2074902549,Robustness of spatial relation evaluation in data exchange,2012,0.0007961783439490446,0.0003976923689919931,3.42578729667318e-05,4,5
2075389410,Reasoning about cardinal directions between extended objects: The NP-hardness result,2011,0.007961783439490446,0.00048716615890089096,5.516323304129593e-05,12,14
2076589559,A Stimulus-Response Framework for Robot Control,2015,0.0,0.0002790487185283924,0.0,4,5
2076684429,"Formal ontology, common sense and cognitive science",1995,0.0015923566878980893,0.00035055905487161454,0.0,9,72
2076905458,Reasoning about visibility,2012,0.0007961783439490446,0.0003439677409569701,2.960556923050896e-06,5,2
2078167098,Fuzzy temporal and spatial reasoning for intelligent information retrieval,2007,0.0,0.0002790487185283924,0.0,14,0
2078356254,Preserving local topological relationships,2006,0.0,0.0002790487185283924,0.0,6,8
2078367023,Measuring consistency with respect to topological dependency constraints,2010,0.004777070063694268,0.0007484167807475454,0.00023969937659129936,6,13
2078827640,Towards logic-based geospatial feature discovery and integration using web feature service and geospatial semantic web,2010,0.0007961783439490446,0.0003581444855041262,0.0,4,39
2079249289,A survey of qualitative spatial representations,2015,0.019108280254777073,0.001363869320982452,0.003138152627686729,12,54
2079587328,Simulation-based approach for avoiding external faults,2013,0.0007961783439490446,0.0003581444855041262,0.0,4,6
2079856551,Fuzzy Region Connection Calculus: Representing Vague Topological Information,2008,0.01194267515923567,0.000872412321898218,0.0005153956673836232,14,28
2081388644,On robust interpretation of topological relations in identity and tolerance models,2013,0.0,0.0002790487185283924,0.0,4,1
2082314565,Relational proof systems for spatial reasoning,2006,0.0,0.0002790487185283924,0.0,4,2
2082534709,Consistent query answering under spatial semantic constraints,2013,0.0015923566878980893,0.0003325709664454471,1.8400767569696947e-05,6,11
2082804723,The tale of Peter Rabbit: a case-study in story-sense reasoning,2007,0.0,0.0002790487185283924,0.0,4,5
2084127631,The Space within Fisherman's Folly: Playing with a Puzzle in Mereotopology,2008,0.0007961783439490446,0.00036396446611948295,9.325754307610323e-05,10,8
2084839236,Spatial Relations Using High Level Concepts,2012,0.002388535031847134,0.0004098808801034149,1.496541384759214e-05,6,10
2085320737,Decentralized querying of topological relations between regions monitored by a coordinate-free geosensor network,2013,0.0007961783439490446,0.00030541397418697034,1.332196392718635e-05,6,3
2085491336,Reasoning about vague topological information,2007,0.004777070063694268,0.0005864214673182943,0.0004276828311959595,14,8
2085527863,Binary string relations: a foundation for spatiotemporal knowledge representation,1999,0.0007961783439490446,0.0003660146985854283,4.4408353845763444e-06,4,4
2086333236,Adaptive content recommendation for mobile users: Ordering recommendations using a hierarchical context model with granularity,2014,0.0,0.0002790487185283924,0.0,4,16
2086449512,"Space, Language and Ontology: A Response to Davis",2013,0.0007961783439490446,0.00032467345475683255,3.660511709525844e-05,11,3
2087302006,Topological relations between fuzzy regions in a fuzzy topological space,2010,0.002388535031847134,0.00035249478786300234,6.682399912029165e-06,6,15
2088460125,"Qualitative Spatial and Temporal Reasoning: Emerging Applications, Trends, and Directions",2011,0.015127388535031847,0.0011463036509882488,0.0011215154188806895,11,40
2088635577,Granular Rough Theory: A representation semantics oriented theory of roughness,2009,0.0,0.0002790487185283924,0.0,5,7
2088926443,Is Model-Based Robot Programming a Mirage? A Brief Survey of AI Reasoning in Robotics,2014,0.0,0.0002790487185283924,0.0,4,1
